key,value,sum
5fddf07c8e7809c3183f528a891e74c970502ba4ebf2e19267a5b32c43686d99,773b5b93f064b6951446f4188d78bff7f88733a824c306bed5f162f454a0634b1d70a40c3059509f67697c8d0ba3ba5f5117d6a5cbee8a24193eed0d71c3d31f3ba6acdf31f61baa9bbbac5cca2a3cc62e04cfb3a0ace6ade3373ce838bf82ac2134f1d6e9c4155a536f7467230ad9b0ee18604fe44849e40a03ce55acd17a20d1a13d172aad05d8fa4fb7c9ac93134ba3b8533beafd5d62e723febe56680ee7dc26bc12801e27211ce2431e97c209087ffb78c9d31013c2165b43c250b17a180f2ec4ca2715823e95377d,1186359619
c5f433af308489953a48430a48cdae4c620d3441428bf73e062fa3df1249f7ca,d4e1494c9c3fa95025e6688a5f9653e3c24af23ac7e957703eed6979c47a7657e418a2b7b097b9abe8b79e4c5f93c70cdcbf9e0642d5,952659901
4c4f7c461f3e8cd4c402c4ea4db4845683d83408f7a4ffeca7fa7097d2b983f7,1b2d67bb186f6bcc4fbbc1dce4f9dd7bb9ef90848000495e22cb8852df8d49d64333a0ea0b4d538b7f874dd5c1d146240d434f22182a6f322275d5e53d8704c89179538623e0d42ca6cd944fbdbabae9068e86e62e4934cb35e2ac557f0b33234fe5ec3b48f1e8e905f953f54b88502580882ae103fae62e4056cc9a07ff3696b3938e994fd0119fdd1e594a35c1afa05ecced,2080265123
933e9835b3fe7915527c80f36475e66e63e72a3141c4ffaae0770246e328eccf,5086b8a6d529cf63d96c27ccc0f01054cd5ac202d5,1517237295
b26449cb2d951009dea2130642e5e2e39df07e876e192fec324c321d3d81a6a0,35d94e834143c264babb9935f889f9ae081641fbafb4cb47033da1ec37a4211f03a739916fb11a9802449aa49f064545fa32d94b29333ce85807ae8b8d,3884766760
c1a76fd6305577d29d026bc51051cb4480202bee7b4d203cc5723adb52e69b42,45252507e13c5c5d5e6e2ba228f6172e10c7b9963465cd51118c3bac56c9305bab08c89bb8c2318040d361cb4222f94e47144a3f78fb2f38c4504253c4dcb3d6fc727b87b8042089568f603fa5326acc814b6728abac1bf4b64810632d5ec37bc570c9cab11806a2bbdbd7d1576d46033bc590a2702738767cb1fb5cfe6c70d81669a66997d6b4a23bc229a23446819fbdc22653b3cd51ea2722606a52b253749189a80a21dee38b2ca160a6420c2dbbdfc26e035d9f4c007a9437e88949e513398153d9d7cb721dc6d01a3ed8e543c6c37b5f74eb3a8ec8d9b58153a069e112f6baf80c15eb19de44219b0e454b64cec40f3d5ca0208a7e0cdb,3838865160
2c26c16e44eb5a5832b1755cbec75ee4a17a18517969a16aa655ec569a480c11,6a0a7c8216bf1531cd61a939d764a21f41e6af5e86f7ad5e14bce53376deff36bc1b780dbb4783388712d463bfaa2506f81b6999d71712,3596361317
28a623f3a3368823f47c17c0991a3a2592d4f08bcb437ad7cf1bee2a0fa39799,4dbdb22f11952da7689e161e708adc027a90f6ebeef8bd205dd19caedf0cf89f4b5c8f70523a6925b66937504d96e2c26d712f2b1fe705b344e7531395cde909f6f76090a1,2153535799
1e5c66ec3199294a72c8047702ca7955972f182857658d5c4f5da7b72bcfb0bd,aae48a269dc33b53acb45972344d3f291ff8f9164764accc6cd44a3d7910ce577aad47c2f20d1475d335c7c56327fdf07bc0a52841affdc2e85e,131450280
c684223e34dd22927ba7730af08e665daed043722e429cb5b1da402f23486791,be71ba623756cc0998f639c186827dd3e7f40b81daf21fff54e4a748e3d8f6de980fe75cfedb4a4093da65a12fad8f1b8fa6c3153f7502dda2f238faf21542724327635e3ca6990f3434f0ab13f232ad8dbb2862a4de909b430acd97314c01f4e1045f9d24bd9ffea3d11605d63afe690ae25d7e2c51dd2e622400f3f2ac382ca26dd6d2f603474ac62aca789e0d1f57ff1c313a438377ef506a85805c1744bb1205ed939deeb58020cf268d251f17401bc8bb01a1357f7b724a598d2e7d5fed8e249908cdc21339e252b72de6df5dc9e15416feac624b,3146964459
554775ac87a4ca483c0ceaf3f8e5c92c3e5ea99a0a3c6e9fd9b45c299df818f3,5321263772d2f5103633911958f6714a3ca9de3a93e7906681bb2af6ef8c3d4690b623cadb42b3bed933be94df1a065e5ef4107ab38c432b63c6f858aa2a3f5d765bbf5791641f9c4a2f6960973fc0f7099afeb978b67d49b8ab187e548fa29461904d0a60c89eb0075eda3b548c96,3209650175
534ccc6b745a820965713b38bf77eb185dd04ae9aad218e09953344a83ca2b7f,d0314234f713266284bfade572fabe508c972cbc7fc8d99ee9acefee7e33a55081d9523d82f3f4205d65d52dae962d964c2781f49ae5cdf9918bfc057be5629c99beb9c29c1df8290634bdd2a51f6f81d4cc28edfcbfd6f66bb6a4ad039d22412d6bdee406c37e8446867393444b347f930f234551d3b21c113f4ee29985e743c5ff7a382b9e9a79b24fdd92367eea21d6,3265055804
a57edc646a1c2313575ff24d3b1f3a27383cb9fd6e5e90acbd7a8109529c5778,afa3c0472e5aeb762699bbbbf7b1bb271f70fdb7d9abb5497bd288e83aa72be6bad1c11f70a5a969ee3683003c9469eb7e771900be0f221c17f52ca557867fc51f57c350f7fb163f8434f58b25e994d1607281711d8307a20778d0d109927fc40b958f6d04c881c0a69cb1f11a85b1c661c636a44680f3ec73cb01429ba6d6f6d0cd8ad9cd38bf3fe90dd86030eeb83be851245a025258fdf8fc47d34e5c6a7fd494b4036f713f8ec6434e41c322f071629a4b,2116162534
784b1314c61fc01b5b35ef41415a4eec8051b9fecc13cf7fb2dd29be2e86bf0e,b5c767ab5358e444751c8af4702045ca59e252c49297e366e8da49787794ca03eb96c7519d6e38747773e1b946668be6bb819855e8d145976cf83544b0474d7c21acc6523955f6c27d1153f8abd59ee269a9b5dc0d36e886f01379ab62e59409a118ecabfcc27e3e07a6c2e148b23cc3b70a5b08b9efe33fc07f624a4a83cb6db9e01701e44a99aa903d71e167f2aa21b2ad787f6f860be794f4644e48db77fe60230189325b4425607c6475af843c12dfe69401d9cde1f633614849014a49,1838945358
23c886c7ab32e0db61df0e8aa6a6339b851173f13baf269526ec7ab6e2281c1b,dad15c38002b6c4997976cd64863359f191b3d287768b1085c978ea27cca656d4e238607b00840502563bb3144d1748d9c8f67ac82eb55270905becb9c4366b60d272e8ffa9008de4b,533446695
5232f2f27fe4e72dd19b908a24a27a5cab5d86b3d47a2640c196d55b87403a04,9e0266de0e4311e9e5834382a88b98f460a7b0c38eaadf4545062389410dde94785b6d3b0d710956651b61421b97a79519a21b9298d58ca16fea94514d7478bb800bdca14c1b3cd0af2a,2368869421
6a025d5461ca2ea279fe81d0e865f512544236b67cbafeb1e820d27921033c24,82dd53f7c9864db580a79d5c9ac4cafbcc27163d0129179998c7647cd15ef33d26343c0c69deb4b022c395727f5ba905c6ff9fafc6bf56106dd3bf6c30ded07af4cbcb4731cf44e2299540f87e339ca6583d7873a272462202efbb83ad4a1f4e2162387d746e450a424d8044a55ac0a0b18df7e29c08620873e9c7edb1c8f0453cf92617ae0da9cf0987c361321591cd8e7e1d401ec7d7ca1d101ea37683d0b02ca7c9536561f0574707810904e841e54610eeea3d71f5e497fe235df25afcc785890dd8a78c5e48e5d69f5d53396c,2912099841
e9de9e792c3cf6fbe1bf9fbbc7f0e205b60aabf1209e35e9a16bab4758d07631,ac441798ae77a68ae14cbfc08294a488bea70eefa7eefe0dd9fb369f74e451caf2a7aacc74d81f39050ff1ae96cff77033be7391ddd9b7,3143965911
279ea774ce30a487ea4cd6886e35136757c17dfb609d0658f0a391eca8d5c8ef,ee8a6318ff7b77d8a9dd136a,2173046674
293c56c455d1c44e494fd0a4e1ac54cef81a67c5c1f9b7c450683866c24b9378,4dd9515b963d8c7ce27a721793ac884ef3b550462a676358b5cce3c9e02813a45b09d39d1b3a59715138091b92084c4652be8c3974e47ae879c9813de3e355c45e6c9f1dd321d5ab8df2d8143619e115b72ebad2beba39f42256e31ee971a5b0bdea52af8f8e8fec4f922e8853e2c45e28f2f29f22b1019f6ff090430c6bd60dbcec2a4446e0fa06cef90e7290a4179fc1d5dfcc6869c3d04ef5fcaae00dafbbed64e04783d636da6e8853dca82ac050ac4b32bf80a39c88d3100d0f4543cce2ce88749f0e5c4a1fa4e64c7e1f7a107bb89b849c423f1bec81bf4f529656b9404a0b88e445417b25,3260974860
d71cbb3557e78d008df0831b5c4b13e788e6d1e593e02e165922dbce8781c715,ae5f5553f94dd693651e46019afe748675cac41d617ae9349fbb01bddc33b7932dca85f6cee84844d78b0af4da1e20213305425dd377b04a592af50ae18dc6af4039ff9a91bf4de8c67a9f26a227bf260cc9582f69e33919891349a012662e28548fc842b4e1b619499f821d6dbb7307812de8407f390af220e8dcf955740dd1ae8b0df404d028898450cbc6b73170a7b5485ab1299c7229d166947725c20c7a7f1ac5edca63a7deb0d7c35fbf7d822fb82f662728fbd5,1007329090
3f48fde9eb3a31c5de58cbcaa82539507cf63a3309e8ae2431d2c05c3bf62ed8,312b569921d339a87b95602ef38922e002ac83db0eb9481421427489d75a166f54452aafde7eba6c768c5307fda04d2ebb29638402e09ba9026136e3466d5477004f127a9a0155ceea45b2685da8108ca69d2a3552f71dac8318379117f81d0d2c90dc3163070ecb7dc225254e7d3cbeafa148294c10153231547f365921771239a8d2b502b1da5938e4c4e5351b3f172378c05ec8,1077453797
14ad2190952eaac2132922c2f6a7d20b0730b81b7bb8359e9b4707ec70caa792,048b9ed8bcbfe6dc5f6daeec8a43be3d4a9f1b9d1def5a0c61645b0bdd366952ec9407fdca2e1476fdc5c6acb9684022011cd654,706054765
6618117373c0b8dcaf6d5d97d9dadcd1c597f4b0eee71978b0224b2e95a2c638,e91f4f25e16597453517d0e116b0c1678b1d,3138367990
177ea11760e732e4f4707d4a295c87abca1c462ea93dfaf599e5125f5185760e,fe28ba74c903297991da6177e3448e7779cb5e886c216287e77cf70993da414fad50d5b36b201fd1282ed98422b7ba0dec1e7dd8e556dff7dd4ae97be92f146c279124f133273fc5ace36891566b3c64846519a0f14132f722975624253f4ef82def17192df317d788bb32489c2cc0b61e9cfee624997ea29810159794e78f7c761c411878c97d7398cccc4ff26f1362f626fb30a5db9f72a08811ed1834f65326f266663b7798a36648c06aab9f89b15300254380581e8c3c49141abd,1090756634
50fe5d6f4789d3cf9ac3fa587d36c9e6653ed683c149621e4d9b0cc27c8ec995,bcecc0fc38194a17e6f5c762802474aca2f1bd867c8945dd5fa363834570072534e8bf857e9c3e884e,4048852566
35ab289b5e24b5efe6dbda550ccce9ea2a0bea733c3797f338f75b1239e05730,dbcbd27f80f36cc9fbb6c0e66550cb4a97ed13d60fc1d90741fad17ccb1c3edddafcfb30bcdb670f7efd4b05ec3ee3f6459b04029f7e94f60e77acfc9146a56d4c3559c7dfcdfb280a0522e657bdf64616e55244c9a0739ffbcd1deaf0c8234f5fec93d376db3b4d128f82145df1741e9aa394d722554eaa247cb5efb690cb343a320cd313786dbe8687af6445b9a796e0d89b09540639f45e839e852ddd7d424a15f4994fe18cb06138d2199933f3a1475ca3daf3f249494283997b2fb2d28ac9c2fff5945ef48b01f5b1074cd0a01a33f6de2d8983de8e76c91b7d1c2daf12f001f1a783507b51231468c34f4fd8e92011e121c13bb49fea66b5,3034519803
6933ea98b77b790050a07dbc3fad5d7c2c4d4f8f28b48612b8ebeb49ade06b6a,385bd86d2d809603315e9df2066ed4c2283efdf1d6592094b80bbc9a26998ffe901164f1857f9a71cccf5b21d14b9b3797cb0ec6ecd5a845cfa43aca9776d66c81180f1b920f12d249b8b949ac97c00b794ccb908ff10f6b7c74ce415577cf464249c5c62df2cd6fd7b08dcad15762,1553075990
9d437a62eca66dec39f437b1d7b6c9ae2f9dc2a681a89bcf7ecc2227704b7943,8b7cb9cac60e2908cdd01e135ca6f39b0359db0dabc33a93a14624e20e803f9a9bd573e05fbefcdc4e143ee233e50c93b9c8b56505119179b65ddb236fd51052b3813b5b1f6d91b11f08d8b52bc00abafb8ca017be0dd30bf2855b31aa8cd17a73ef21a6ed2dfa459585b19587ef396f9be7715ab14c59ef2a3a,3812858209
53df35ac3ec020df3d1c82588241497a16c4fb600a6c6b224c72553605d1bfb6,ffb6866b065d05c4aafdc7dfac9d2b48853d3a7d16a4f8adb59f82bc09ff2935019ec36dcb33892f031f44c1d1893c610247365f31b18b9ff7eacf054d7ddd7289e3c59a86263c21e6513b6af2fd1f12793b92b33d47d70016db724115312fbb92fe7662bd2493e9724181777ae8d940e99db9bba2a07c037d09dd5ecc30aac6581f7637,3876977064
f243fff1910b6be6d42a459599d2d678ecdfaa203e1ac490a7c0099b5bdf1aa4,8b26f534e4817921fb696755e8d89ef38116d0682b835b1c7a41a7958e0b6e065aab4f0b6263b7834292d83915eca18c9f0ad846e6d255d0adddb6afa909bb3814c5ea983e7e9806201c3715ba76175d1533c002307fee8852a4b41a669b29b482ea36ed0b8c0ea1c2dd42e9884da544f7ce8cb1f60709c878e627bd3c6ab767bcf75f54417c17e4102e7aa9b45b75d1a536bf9a5340c680f15a2c95031c3e561bf2c7a354083f72b387ae8a0bfd5e48820c822b74d832d8c964667eb37a0d80fddd85dc0c,1637515953
44f7cd119f2c2eae2a576ba433a783ccd5edd6ddfcfff3b4ecce1e866d8ef8cf,e9e91eb0c052,1792477846
96ff91dc627c1db5f1855a663ff7b6fa582500d9a2454a295872bc3ed886220d,1ac23c7d9063b9ce7f2531f118bb70487c5e0ba0ceea9a7090ce289e4db5920758a1b4394da22b648eac2b031547b7b4b0ef900487e50891369412752df504ca5f2b3230e851153b61466a4b2207ef7ea68335749f8379bcf5e4df35405e7a8dcdb090203d7c33588d2bcb8a64f4f2970155f3f804ac5e7fde3c592925ea97458c7fe96d99a5f4095812aee0e280802f00a132246a4636d73975e0d01a38d8400e3889d835a4c6eab991be3a7d35f967b4387f611b727483f5808d8a81f35b5c4f2ba2e5e00956b33d3723eae76ee43f520d84e645803a8b331aa8,2644953877
1ac4b8b3adcfe76cbfff79ca98cc3c38257d191828fa51d6d89ef555a80b6cf2,da01b42c096cbe0181c79ddc14b34efe7f769ca908a8878731c5dbfb397497b6675b1fc5f0cb14fbf099e84d7973df7ed9f4db37ab7b3bdc1cde99c5b118cb609822d5c15ee1e289571829616190f1e9e0e2fae99dbf6e34f430465fce65ed3ab595a3c9c36921cb21072336f2681a8f3b372648669c7e3091af8092177d7ff4ca794882a72d1af3ddf3f01e98e4ca84884edc9d9a987f49d853b4b90654b1db4bdf4237c31708a8b20fe3f632c43b69eae372d5a06d70ceab87f7bdbcdfe917f985ea32882b6a1d05ef1a87b675c08b0ff8f17906e08ddef7287ec3d4b7981e173f5e2515,2234841581
2762d6b71b75acc19db03d317e7d57951801d5ed7bdd16eb2de8e3bc44d1a1da,fb1e1e66bf8ba43013b672290482478e087da144b1345f8a05bd058e93d0b3e19723dcf67dbf8d8b6160832e96e41c49e8f6e767ce9676abc3ef0610c1ea308e500429fcc685d5a0dc,1924687824
7c54c753ef172871e8e7f24ed6b463aa4b216e12148e7526891d73a1f1866c68,40d7f01defa3ccb215c15c7962a9022e3e9186fb99a0b1e90c732e0cfdf67c71ecdc,3461132004
a2ecd954a94b3b6c841aefdfae45ce8fa7a74a875b21b9f23be2f21cc6222ce1,1b07a093f5806f1aaa833c603c4916471187e29248529fc6a48c411bc3ced4a83e6de6924c2b2a25709c7dd6d100262abdef91b32db02a86229edad110a688d4ed48b7ca790681a758099f84cf4449afe4ea0f90dc5216b334a16f0571cf29cdd37e1f69b4fe7453861db895558aa0bc788553719ba2a9ee33462a5a1ddf56bff9503abc157f7464d63dfceee81ebe410287f9e1e2dbc64156fd665f354d6853805d095f1e73e71da8ffea3f665419392afd5a016d6952d20b5908b4a2ce9820fd0bea1f0b96fd260d3a986d3b,3592081978
b202dedca5f73a683d7d8a8d24d9b7ff5525ba42cbadd06ab615173635f6b783,812f5434040be2ab853194a7f37d810acf83c60ad344f1c8736096a9b576bd0f2fe1764420f0ab7350f11015fb3c1144a21c01793cbb97169b113e6f9db2919032370d9232dbbf08c76e6a199393f11e2057b53254d73d9414d28226ce4bd11424f2d298b641c0af6d7ee0f40ab07ee19047534582d34f02f854a3f4982a0e35b80a7ba43f57396cf9ba7eaad652d9a89fb700b141004b6ee60b203dd7b62adb755defdd2254cda6ea7da04081ebd322be2e36e31de62c7d0ae00d9a04bb17548e50d9ef7a9b915ed483c383a7d3497fd54f2bfcd6188cd8423d,217126641
