key,value,sum
e859a006b8b8394c17809890ad99aac94e9b89d2c8c0b8f4c19f78013270ce3b,c3cf5468af88107b34db55db20ee33c03af43a05171b68efe336f6f512fedf05240aa5083b35c08c2aba798678968f66ccb1353da1459ef103f70e31493812c345e2ffcf91daeaeca23a0b3421d184a189bdeaf88da90327720a60b1d3aaee285aa426e27c6d6fe0860160872a64c3a337ec7156d169ab6941bcfe2bba23ef048924184714341f4705830a9acff1fee5c1de0cd0fdedba417bf217df55daa65bec5cdffcb27ae4436a764658c0187379eeadc37ec92974b56c5aa650f4c387675f80e46f8b59ca7131a7c1a7c7588893de6102c88c135307c451af27,8535353635875482323
e8f044c87da1cdf89b15be270ef3c2b76abdb2ca6d49f1869a452f98efa22043,5ee13b07dacbadf999302dc95b001ba9f03f888259eef9e720ef5fc135135317808454ba2776487d3da570fd872729f19e6704a1cb3fe5,9210664019840346808
82fc3dcd310570059bb0187e03298929e27186c80069513055cf79e9e15e0e57,1be0585dd8c71b974b0ec421046abd7b0e6078e5d9c985cbb5c0cc096f849797387dcd9176b1aab68fbca1abdcfd89b6b53b1cb43c8baa8474c07084c9d48228330ad4b2c5e47660f47b7efdc15cdce9dcb813fc9b3c57f16fef9833709c57b32006d243d707597e0525a9d3ce8aa9f1801527dc432c0ec05ebf72856babf538cc8b1a360c45ea7e2aa84b5a9bb27699659f34b1141c397cd980c50f7fc5d9ac5224c8d4980d8976d178ba5752943ba7d211aa24b0b0441dd0e9aac5f40dfb8d6ca96dba5e2a7dc8e37baf274c48ec965fbc3f,17354339884362503107
4959440ec0af843767c31cb450d344a8f4809510fc77840e46bb5719875c48e5,d4ecb8059c223b211fbb57608cd03e29f25bd74b544d7368e752559fd318c93c61efe0f788d5765e09ff,3244491716867232298
2749f66831589f7ff1198a987defd9002f922f26152c37aecf7f0f4540bc06a8,1c67c08940ccf4100ce1e33eeb123b3bc44e3438838d6b21d0f586ec60b5c437b60d38ad9bf6da859b9888d094,13827210134882841850
ebdfe8595495ebe507a98a92a5e23a7a892cfda5beb40e6d6382b91e89776042,ceb893d61d7271d80525a838ee3162d39a01b29c3b99f0b11c81376257ec55373d0e5cfce701710bc4fc2e92f12475587158dd8f2acb4def594ca749660237100a5a29561538fcf127c89fce3546488e93a1a994cc2e72a8c04c2207caff019df1b2c2e6,9677161661582878930
f79e78fb8e6005761075dd15201503d71874d953b64d8f589ab991471536e210,2b9d370d3612512edc07900d03964bf13daf934afed17c34d288507ddd5d0d1466088a1ebb226db798dc5aaa,501901305689307120
f5b887e5ae97ae43df50f37e79cc84930864ef6773b0373d5276ef204650cbd5,d10d0e082b848249c7a7619822418137c8e912bfb39575b2413d156684ac5fc8d7654594a188f580bd63ebf20f13f0bb822ef99035e2320bf035b5b5a8796c9616f502ceced06a5ea7780a406e19433f81050bf242769b739aba883563077966da76ad233805a07111bf23694a9c6d8f0de8de29e258c6f4a4e4e29b8845c712c53f3f94bd3367b1cbdabb55475b7ab0a6a5a98da462f5c505fa0fd3a66ab472c9eb3eadd0d72d9e4f67180d4f0759b2699a78b3602fd11a049a577408c88019675b7926bc83935b9d7cdf035906da564bc3ae0730c0778af03edd7552acd8e4754936d68258c25c08c7562a57556832d15f,758146900054629280
370d1268f586c61efe742fff2b376c00b868d9b30cbfc9f69cab3c31bf1d1e8d,1235ff57de004dc566b75236add9bbfba6,1765188303274613570
95a3f6b7f84590ad26b5e886186956a497f4a0016074d657a05525bad2ec0be3,effcc2c63228d25f8a8fe1e883e508223198b0fd8dc821b97247a2e27f81b64acd8b9441022acc28c4578ea140ba9de6af9e75221be67e4f81813e1fad01a3382cc6fd195a7fac09eedc424456e0e675f7ace40d47ebf960f428661a4fbfc0f9d66b6214c1e38b2fbc891eceefab6e7511e5af5d581762b7d9540d2e1bef018bf682a30b43c2e2c21d0f5bd0be71f1a88744602917718cfb12359dfd7df5b7a6b0c10076bbc2bafcb064f466dbc6efc871f538760d659ba8c98f307b9b8f47c9b2,9226431516819493325
fd3f7d0f5867810d6027d72c218d2098d3bdfb80cc8359e9fa0e855d04e93395,ab13cb1b90da139736b28ef296cc1879d5c846e6e1280efb3632d3d24d290820d9c6fb4b261169ff404c2c34c8074cb68e23634709c5f1e2102195d2ad4e1f6c6a66f34f3f4820013dcdc89c464515dc94dff2de01015e606b5ffd7df31b6a7ba3fd,12021421106936634072
918834927efcd7e47201e8de19fc2af3d506caee1d98bb26b6561699f3532346,97e4c2923accc71efd6ce07789b016f231a19647fd2fe06123519a036972f78ac120c45fef19ea87177b63053b4667eb619795da7c0a9c6e13f44a0bdb16ccb09bd56662accbbdb38c86cab3583271e373c9067df4478146d4766d204406326ccb3dd3acc89bd8,9792347290636986665
0fb88b82632161eb159f7407fd2fd5fa2ab65d2a02ad77063f8a01dbd1d36b0e,da80701c86454191ce6715c1f5f21ca3cf77630ea5d778a75d8939e32b1813468db4d6b7e2a46b10f895cc889501ced6bc28fcc5cad6f39bcd013517825e69658db1ef1c174dc560957e9a7bbf49a4c86a8708f99ac4a8bc45448baddd6e50e1a62f41431debcadcec0d524b21ab7e17765dfbe41682055affc26b718f2cd3f802dea75a5658bfff7377ede8850429eb43312517825485e5166a63ca9aadf2debdf4ee1fd0d5ef99af6f59c20a5dd224a65c505958a594841eccb0c7e35fb3ea76fa3a7639d7baf66db5c72831ca3be6976500f1b0415e70ebb74044ed659df8bc6a79f48b7b4b88fa6d,7266616730950159859
affb7bbc56e90f62d2c8e980070319bc19130c1dba5f2b6e28015799fb4b566d,393881cdd38e0a36c1f200f35cb385b35e4b3ae7a540e32479e114ebefa1e28cac1b9ae2fcf30434d43d90d875f9c5d88384233e905da9bfb95edec78ec1211c020fef7b49400f8ee4291c22fe3bcd45e26d9bf6b824fe,14604777735605995128
a714daecec0fb1224f75fe7e6be29d0345c498fd7763ac51c26c2bc30ba38d4b,221a8f37a33d5bc07166a92e8691f27aea9d4137d372382fb1e059ba1a4078c98b8505168addf9d97ee9217fcbc8b87fd980208980dcded6e3ecd97bcc3aae2a29ffc1811ff1862f1fa546b530b344671e717fbe39b6044ac2e38694e239af4a02b99553429ecbf30b9f780d2969b3898b56bf3c694e8316d8193f1eb9759fc948afbc234609688b56188b179efa3c0ce5701769f8dd012d497d281249067c22fd495a9fe6835e2a970ef2d4b68c0c3a8996a6b82ea57cc9e1ee0062995bb9a5b5b54a5f259128,13410680123874209361
4a71a67496414207a3007f7fa854081cafc9444fc3486797fe5a1c70e6f84549,327acf2f045ce924d7fc4031687dce0ce4937c97a42c47c573664bbe498f8db6a1c8324d5f9adb87aa4fa1687db27c5c1420f2095d95470ceec8f5903c788fb41b3a8a64f359952c752467dc0645a1570076ba98273d882ed1d68ec6e9fed993e46d21ba995a93ab1c,1703048875329380433
8b9421511cb712e8f9bec434e8c05c50a73f9aa8474668ed10ddc8686e1bc350,a2ef8c83e6688554ed6f24b06c84b6a4332720d7ebf8d8470b534da5ecde86c495db86090383218b9bbd53c02793f1e4623cf4b680eb23ef88c14984917e9ef73df7,12382888508546148584
190474df6bdcd367abc1c4fd67c08a4ff6230d9c8ea595ab50c289c75f5c4f19,2d52c810882c874456fb5f696fc57f12c28959960b814b498b1a1df3d82075af3c4ab633208c44f36432b1bbed638556fba5b07a20e3e931212f3f000d5456eb157cc4f7b41947e3b15e9c54309992ea8731baea6cb9fea7a12b8bf33f266b12f9d2790e76b31f08fb60f8fe54bfa94888d0ac98d0,8465447539478063018
aab8167b6deb24de43846c7907acb33b95a841a4405c116b1257375b915d40c4,5c5997bae76a33ca09b2a23a099618d80f638ed6a42cb9406441fb0e90e7e7bf29ad2c6ea276281744fc59b7d8dd9bc64398cae5d281ec107661e5859a3600c223fb4650a110cd83c38d2b5ca2e4139997d5d30b4c4b95fbe663f59b2ffaa80fd5aebbc69bad1bfc413a05df3b8b36ff22f85f0c4fcd936addb10c9c31e918b763d9cd4df8777c145766d67cdaede511dab302e1c96d8d1f70c980fbd6101f86ca51598cebb6433e47aa5fc4c435e2d4aed1b862fecefea11a2086e8f04d8585cd491f4fbb74b4fa7fb00b,1306251063940911745
ec8e36ac8625ff4732a15b5cf0814e56eb556d1266ca5cad1b630780270aac20,893290cbf6ef129678bb1828470d64c6b8ea74682402f1c82630f489f149df94a0571993aa8f10029f06a41b7f1e3faac04415db03287e1646cfdc33df949bcc6991e46b8397eebe96d3b94adea70531468d9fa41efb,14480533518936165796
4414ad091e173e9c339730c3aab947aeff5eac1e02201f024746bb2064752b24,e05497a4a439a0ed796284e4280a0fc1b2e0069d33be19092f6857795215be61ef57af04e8aadebd3830d5f802091d9b2e2c516f391f8d2aaf4f475a955a2d0742f064a2458314a58cff6a6bb2fb,7833566338414802989
30e6802108e9aed98f3452f2f9266ad469157f0c0cc73831e83da9b589391d13,7eb9eef4d42b8cf0d7b2e8e6021bbbf60bd63124f09975ab71359a891ece1230b1eff1bdff56db91d760ce0c1a62f4902c1bf8f24ffc3624,16986498015428996831
d4de34b697ab22877f43794fb0112f38fee386b0ebeef797c71ac5702ee25dae,3c0da9c9e18a8d2379fa2e3ab79980d5831e4892a718031d98673890621d3436d2ebb2639c1af2eab4e1779f018d79076b714f1f5256b3e1b7bed98651005dc04217664935b60b92831617ee9c7c32d9562025c92d154edc52dc06d7cc3f92da764c1e6320435271a7ede0d78692bbbb5d66f670ce276b1cdb97b644555cef1b7304eb870424f063f37a2a24,15653482311937294867
057c1c0a8bf72aa2a6a47f769b40a7212046f7aba1ff356e02abebdbd751da1b,de3410c0b98d2b14d0f449c42c4a8cb8b6d128a5a03691f5a9923e175296cbfc764baefb01bb8ad80bcf889ad7e75c8f3f18acb5a09a147f4d44fd1ae749006f2d3008e4cd645112522323aa5fafbf4e55ea21d2798994dbbdec2a629c7d9de7,16260940554435174291
0bbd743acceef1d57a8c149d51bc344fe4a41f310dc2d2130fcd52b3e5fec1fe,7af1cc96403628b2ad59608b70bfe8321f3b9d65ac0f59efbfd56eca7a5c78c8027ab0d99f07e3ae604e2dba6de20ab1d47dcafb230285229532fe1003b7178067181d1433f3bb7c31378c335f7ae82691ce5a1a90b149cb3bdde581ce9e53eabec6bf0f506a7059ce312d3253d736385c47f40c679ea2f48c7be7a954dc1e60c180fd48b4c689d6cd9118ee53c58c1e3aa2e6a260299a6846ee35a145f3838485d03af286bdc369dbdd9eab5355f8e9203cde9281411d0ea0969960f4f3c919eef9242dff72da,18115365112591806836
0b66db41f103608446aa223ca4d6938ba0edc6a4dc3e8bfb090d4fdb90777e5c,1abdcffa9bb0a90f4c3a40735f3670664ed5464d4349382bee35afb7da07af4a96eb7a2eb1de6e624b13ed7e1a83251f85ab1b8f7d9281743104c249ebd13a0f9fe7b770f976246361e7cd9ad8d10172c7ad3d46cc48499e51366edc89650b3a94820215b4a9aea985423ff86f10865532121c78298acb7fc349df73611185c701f156c0f98f33586bbe7888eff52048f7a0fdd76be7ad06ec99601eada7beade6c4ad70790e58942ac93ab4ef19637455c0d9e741c5a85f7574cb836c9ec1ac6a21af9f8a37d21c2104d7dbd66ffd2ad6ead12a37386a8d3b1e5b78d7f0b58b43635bdd11f2353f2dd364faa10920a7dc68fb920b63b6cef301,2280438459077859849
7598d5ca70e6c7f8af91dbddd6af1fa4096b8d92d2af185acbd6b135222efb41,80a9ce1708c19123023fe48ce2cec932165d978660006d712c27f25dd3ab064650338bac00c95a3bb03bf95f16ba9af6309b8f29ead6a07644350f51,15506412410898172492
cb92a89a236e58dffa617b81be1d148c6b7dd28486dafcb387ca2cf5b23c09f7,6899e32284751da3535149740143411c7d03b02a0e2ec8f87de20fda,2058671439725724840
0ee676b132e13226ea2923c987c9560921380d0927ff087d00bed1ba019b6117,3b4661d5d2078a309763fb84056050de85ab54956f7019a59ef3e560e139b6135dd400a89cbde5c0e86f0ee7d62a8a8440dcdd83ad1cdb7b38eae1f8107e904fa75941a076d26739aa4e04541ed62d35bd9828db33635e0dfb1b64adfcf29a14fec5ece38aac7485a8415993,9390970174139882456
8799eeb50062974628f6a108c85b3317040f57616c32815540a66ba5881b7056,db8ee99d2a3fa1b0a69ff1a75f680210c0ea5e8afef82c6983df08efa7a790f9afbaed530f1f722ba316411c5018dc1bf22d5dbd659e8556f96f5fc297468a8690ce0ad3846a14c3956b6383ff8fe21baa8b92b1b03e2b2074bc803e384d32d0fea406419b3046c14c792f3a8a10e3fad988873262a7e07db0a55b4b6f8a5627463eb766cf6eede8744ac5d0eddc8b800af4445c508464bff5de62d04f617420c15e8534faa688b271710654702343f09358f24b4633ccae91e7e31dcc7b4fd58489f41d6f790adaaaef4207e249e38f71e16d7179ac245cb20d82a2d7,3889273209567757875
4047b05a80d81127e20ffaac9a4c5fbd17ff5b3bcffbcf60ba717b1d376f01d1,a2,12946609700279331931
4b89bbff4a542344571372fd1513bc9b74de19f168b5bdabc404dad96101c77d,84d4c50b8b566d8ace98429b78f21f6d1403bc0f6f025ba6f822997e49369bd2fa42e7ca7e16c1308f0f28994fd48c019ac3b15511852ef96b1727ab375b7aa83829620ac4f450a0e0a161307b0e342982b48a9bfef3a82502fafa4a18582db1bcf1a8e0cf996e8a3eba5b762fb014f4d3608d16f5248f1c0909d930a4521133fb76af6ed5a2aa460023ffa373e2f69924ef7ef26ecdf5f00f6e72c40d92b57432e87f1b27ee0013eaea0f01f31868d7,14864565181232337084
8c21387a9e9286f16e74fcf80148967bc5da4abe17d86661ec31c00adb35140d,d11fb21d162b00b9d47f4c30d3bb88c295aa97f1ade14d6fcba009576b347112888b18da21b4790146111662710642f92267ea35a991f7dce28d9825c262da907854ee7d3da46d6abacf9081d34b51638f8caca85f58019c371e006d1b1626a863755d7b,13418496189199442967
e307df8d4125a6921555c0fd35fc8ca7703fec54f855e1d418e63f719053148b,26e068be5b11a12acc6cea73f3a9e67718343195cf05d2611abd2c2925dab2eac4308b6224da92eb396cfea3ce58c616784c97926ffc62d59c0f85f8712d93b79d26e6a095bd8e9fbc5927367e90828bb23996bf264cb7b7aff6eff02144dc4baf883b0f5989f84e9b0ed665b57654ca36636a455d7b643433dbd6c0f4bac098772b7adaecba766f30cf347fa4f1caea314f036a16cee43dd89f580d0db99cd4edf1bb9be3964c1eff8994b82ceac5eb7d8d21f7ca6afc0d17dcfa4408d0e46ccebce5b4bd832c2afb84537d549e6602,2813593072333300455
cb3d76eafa45ecf6a83a9177b217c6510bbb8550b6a369aa796657af88a60738,6d4a354074f1f6f100c3ceb50381d83a80bef28cc251f04d,1047379828706837442
